credit_score,annual_income,dti,emp_years,existing_loans,loan_amount,loan_term,age,loan_to_income,emi_ratio,default
621,120000.0,20.21,0.8,2,390506.0,48,27,3.2542,0.8136,1
619,120000.0,31.76,4.0,2,122491.0,36,21,1.0208,0.3403,0
529,120000.0,9.89,18.3,2,177340.0,48,37,1.4778,0.3695,0
688,120000.0,17.27,5.0,1,122372.0,48,27,1.0198,0.2549,0
675,120000.0,22.65,3.0,2,57051.0,12,32,0.4754,0.4754,0
630,120000.0,27.09,8.8,1,115466.0,48,52,0.9622,0.2406,0
574,120981.0,10.11,1.2,3,403601.0,24,37,3.3361,1.668,1
754,120000.0,16.13,2.7,1,220932.0,60,49,1.8411,0.3682,0
815,120000.0,7.35,3.8,1,64006.0,60,40,0.5334,0.1067,0
601,195663.0,16.12,3.5,2,149300.0,48,43,0.763,0.1908,0
588,120000.0,21.76,12.7,0,86815.0,36,32,0.7235,0.2412,0
699,126909.0,8.18,1.7,2,236327.0,48,49,1.8622,0.4655,0
614,120000.0,25.39,0.3,1,94155.0,36,41,0.7846,0.2615,0
636,120000.0,25.52,12.4,0,104402.0,60,35,0.87,0.174,0
723,167905.0,18.74,1.2,2,58197.0,24,41,0.3466,0.1733,0
459,167277.0,3.46,2.4,1,616430.0,36,30,3.6851,1.2284,1
781,120000.0,22.12,3.8,1,156089.0,60,35,1.3007,0.2601,0
657,120000.0,5.18,18.6,0,148657.0,12,37,1.2388,1.2388,0
608,120000.0,22.11,3.8,3,212551.0,48,32,1.7713,0.4428,1
641,120000.0,19.26,3.0,2,225302.0,36,53,1.8775,0.6258,1
646,140226.0,18.9,4.4,0,94066.0,24,33,0.6708,0.3354,0
476,120000.0,4.32,17.7,2,196650.0,48,58,1.6387,0.4097,1
799,296421.0,18.47,8.5,0,175203.0,60,38,0.5911,0.1182,0
654,120000.0,24.39,0.9,2,368549.0,60,35,3.0712,0.6142,1
694,120000.0,9.0,8.1,2,296996.0,60,32,2.475,0.495,1
745,120000.0,28.74,9.2,1,161536.0,36,42,1.3461,0.4487,0
547,141841.0,7.5,5.9,1,165931.0,12,46,1.1698,1.1698,1
697,120000.0,20.45,5.4,1,137334.0,12,21,1.1445,1.1445,0
623,121514.0,35.57,2.9,1,177562.0,60,38,1.4612,0.2922,1
734,120000.0,15.95,5.1,0,158570.0,48,21,1.3214,0.3304,0
437,120000.0,4.49,6.7,1,184804.0,24,47,1.54,0.77,1
640,120000.0,27.93,0.7,1,50291.0,48,47,0.4191,0.1048,0
589,120000.0,19.22,1.5,1,97532.0,36,38,0.8128,0.2709,0
693,189227.0,40.25,1.1,0,513693.0,12,40,2.7147,2.7147,1
697,120000.0,10.08,9.2,1,96040.0,24,23,0.8003,0.4002,0
579,143862.0,23.97,5.7,1,145616.0,60,32,1.0122,0.2024,0
578,268011.0,27.33,3.0,0,192699.0,60,31,0.719,0.1438,0
638,120000.0,5.76,8.7,1,141845.0,36,33,1.182,0.394,0
560,120000.0,11.6,6.3,0,103566.0,36,46,0.8631,0.2877,0
734,130660.0,8.12,12.2,0,339944.0,36,50,2.6017,0.8672,1
613,120000.0,32.59,0.4,0,70993.0,36,44,0.5916,0.1972,0
359,120000.0,19.56,3.6,0,31353.0,60,34,0.2613,0.0523,0
612,120000.0,25.03,6.1,0,456333.0,60,30,3.8028,0.7606,1
546,172087.0,29.26,1.2,0,57992.0,36,38,0.337,0.1123,0
486,120000.0,1.95,2.0,1,290507.0,60,40,2.4209,0.4842,1
526,120000.0,41.56,2.7,2,119351.0,36,35,0.9946,0.3315,1
660,120000.0,10.16,7.9,0,541341.0,24,31,4.5112,2.2556,1
782,128228.0,30.04,3.4,0,133468.0,36,44,1.0409,0.347,0
681,120000.0,35.14,3.4,2,105544.0,36,45,0.8795,0.2932,0
589,120000.0,4.18,2.8,1,331068.0,24,24,2.7589,1.3794,1
695,167158.0,30.85,1.3,1,438809.0,12,34,2.6251,2.6251,1
604,158650.0,14.21,12.8,2,594636.0,48,45,3.7481,0.937,1
580,120000.0,22.03,1.9,3,21816.0,36,47,0.1818,0.0606,0
534,120000.0,18.36,4.2,3,33391.0,24,38,0.2783,0.1391,0
474,594625.0,4.51,0.8,4,68098.0,24,41,0.1145,0.0573,0
611,281395.0,29.41,2.8,1,66557.0,60,40,0.2365,0.0473,0
665,152300.0,36.62,11.7,1,109696.0,36,47,0.7203,0.2401,0
640,120000.0,18.37,27.0,1,169501.0,24,26,1.4125,0.7063,0
608,120000.0,2.5,2.2,3,189705.0,12,40,1.5809,1.5809,1
555,120000.0,16.09,0.8,0,253483.0,12,29,2.1124,2.1124,1
710,210726.0,29.43,1.9,2,93146.0,48,48,0.442,0.1105,0
518,120000.0,34.66,2.0,2,151444.0,60,27,1.262,0.2524,1
727,120000.0,15.47,5.2,2,154807.0,60,42,1.2901,0.258,0
549,120000.0,8.18,3.4,0,164966.0,60,29,1.3747,0.2749,0
574,193438.0,26.14,7.3,1,108614.0,36,45,0.5615,0.1872,0
503,257831.0,30.29,6.0,1,192948.0,12,42,0.7484,0.7484,1
599,246964.0,38.08,1.4,1,70980.0,36,40,0.2874,0.0958,0
747,155472.0,27.85,7.7,2,644639.0,24,57,4.1463,2.0732,1
701,120000.0,17.23,9.4,0,80571.0,48,30,0.6714,0.1679,0
747,120000.0,7.81,4.6,4,223307.0,48,47,1.8609,0.4652,0
702,120000.0,5.6,13.1,2,125545.0,36,49,1.0462,0.3487,0
539,120000.0,24.73,7.6,3,109839.0,48,47,0.9153,0.2288,0
616,120000.0,15.14,4.5,1,48550.0,36,31,0.4046,0.1349,0
571,120000.0,34.19,11.8,0,105513.0,60,35,0.8793,0.1759,0
783,120000.0,27.46,4.6,1,134077.0,24,31,1.1173,0.5587,0
530,137922.0,10.72,3.7,1,102432.0,60,35,0.7427,0.1485,0
739,144254.0,38.0,2.2,1,279277.0,48,29,1.936,0.484,1
739,148658.0,29.25,10.7,0,619830.0,24,34,4.1695,2.0848,1
832,174198.0,23.96,0.7,1,153797.0,12,52,0.8829,0.8829,0
609,141837.0,25.57,3.2,1,245082.0,36,34,1.7279,0.576,1
721,120000.0,40.17,3.9,0,438593.0,24,39,3.6549,1.8275,1
850,120000.0,21.18,4.0,2,69163.0,36,30,0.5764,0.1921,0
588,120000.0,17.28,5.3,0,672211.0,24,37,5.6018,2.8009,1
496,120000.0,18.99,3.5,0,56644.0,48,46,0.472,0.118,0
461,179680.0,31.01,1.5,0,162595.0,60,42,0.9049,0.181,1
721,145248.0,18.64,9.7,0,279114.0,48,52,1.9216,0.4804,0
461,343316.0,19.29,5.4,2,560420.0,12,25,1.6324,1.6324,1
612,370972.0,6.22,9.8,4,161426.0,48,30,0.4351,0.1088,0
693,120000.0,3.95,1.6,2,176781.0,24,33,1.4732,0.7366,0
668,120000.0,12.5,5.1,0,599726.0,12,53,4.9977,4.9977,1
692,207337.0,12.03,6.3,2,48878.0,24,40,0.2357,0.1179,0
672,120000.0,29.96,2.4,2,72757.0,60,23,0.6063,0.1213,0
777,120000.0,9.63,8.4,2,61097.0,36,48,0.5091,0.1697,0
554,120000.0,15.11,0.0,0,68336.0,60,39,0.5695,0.1139,0
582,120000.0,29.42,4.5,2,77689.0,60,46,0.6474,0.1295,0
572,142538.0,19.46,4.8,1,436363.0,60,53,3.0614,0.6123,1
733,120000.0,11.24,3.8,4,549179.0,24,28,4.5765,2.2882,1
740,120000.0,2.67,5.0,1,220674.0,36,53,1.839,0.613,0
695,121285.0,19.54,0.9,0,356593.0,24,37,2.9401,1.4701,1
768,143454.0,27.72,5.8,0,313008.0,12,33,2.1819,2.1819,1
532,145063.0,31.27,2.0,1,162985.0,24,39,1.1235,0.5618,1
816,120000.0,38.61,3.0,0,341593.0,60,26,2.8466,0.5693,1
802,120000.0,27.88,2.0,0,298277.0,48,37,2.4856,0.6214,1
723,120000.0,34.01,3.2,4,272973.0,48,35,2.2748,0.5687,1
828,120000.0,7.8,4.9,1,174828.0,24,28,1.4569,0.7284,0
484,240695.0,43.96,9.1,1,189074.0,60,31,0.7855,0.1571,1
597,120000.0,29.72,3.3,1,142108.0,60,49,1.1842,0.2368,0
576,120000.0,29.19,2.0,1,39820.0,48,36,0.3318,0.083,0
722,120000.0,21.81,3.3,0,154639.0,36,28,1.2887,0.4296,0
544,120000.0,11.7,5.8,1,169923.0,36,42,1.416,0.472,0
725,176341.0,8.93,2.1,1,79596.0,60,45,0.4514,0.0903,0
787,136868.0,9.39,2.7,0,110922.0,12,37,0.8104,0.8104,0
719,129270.0,21.85,4.1,2,285154.0,12,25,2.2059,2.2059,1
678,171548.0,22.38,1.7,2,328196.0,12,21,1.9132,1.9132,1
551,120000.0,35.32,1.2,0,43117.0,12,28,0.3593,0.3593,0
565,120000.0,27.1,0.8,2,93268.0,12,48,0.7772,0.7772,1
774,366384.0,35.04,2.2,1,307720.0,48,47,0.8399,0.21,0
727,120000.0,13.67,0.2,0,59167.0,60,30,0.4931,0.0986,0
646,153442.0,22.12,4.4,0,146632.0,24,35,0.9556,0.4778,0
608,120000.0,45.01,1.0,3,60105.0,48,44,0.5009,0.1252,0
447,120000.0,6.88,2.4,0,79897.0,48,36,0.6658,0.1665,0
542,120000.0,11.49,1.6,0,215825.0,60,47,1.7985,0.3597,0
841,120000.0,42.13,5.0,1,268887.0,36,37,2.2407,0.7469,1
521,186030.0,27.01,9.5,0,376314.0,48,42,2.0229,0.5057,1
668,158415.0,38.92,5.0,0,1524632.0,48,34,9.6243,2.4061,1
750,170834.0,12.85,3.9,2,139854.0,24,30,0.8187,0.4093,0
524,120000.0,6.73,5.5,2,145676.0,12,49,1.214,1.214,1
668,260283.0,14.39,0.2,0,453360.0,48,22,1.7418,0.4354,0
743,120000.0,40.31,0.7,1,400693.0,12,32,3.3391,3.3391,1
651,120000.0,41.71,0.5,1,251625.0,60,37,2.0969,0.4194,1
850,120000.0,14.72,0.5,1,119589.0,48,46,0.9966,0.2491,0
483,120000.0,35.66,1.5,2,294471.0,24,29,2.4539,1.227,1
755,220390.0,33.44,3.8,0,101601.0,24,39,0.461,0.2305,0
632,120000.0,23.3,0.6,1,96024.0,60,24,0.8002,0.16,0
727,120000.0,11.96,13.7,1,203140.0,12,42,1.6928,1.6928,1
694,120000.0,22.82,9.6,2,851805.0,36,56,7.0984,2.3661,1
576,120000.0,2.66,17.8,1,129656.0,60,21,1.0805,0.2161,0
672,748952.0,14.8,0.2,1,170577.0,36,30,0.2278,0.0759,0
464,148139.0,19.33,9.5,3,46125.0,24,46,0.3114,0.1557,0
710,120000.0,7.19,8.1,3,78897.0,24,67,0.6575,0.3287,0
679,120000.0,13.6,11.6,3,217710.0,48,43,1.8143,0.4536,0
713,120000.0,10.61,3.8,1,238730.0,24,30,1.9894,0.9947,1
755,120000.0,9.27,7.8,0,768564.0,12,36,6.4047,6.4047,1
686,120000.0,38.34,0.3,0,70436.0,24,25,0.587,0.2935,0
664,232442.0,36.87,0.4,2,181700.0,48,46,0.7817,0.1954,0
561,193496.0,15.55,0.6,5,113223.0,60,48,0.5851,0.117,0
578,120000.0,19.33,12.3,2,204336.0,48,52,1.7028,0.4257,1
768,120000.0,23.71,0.3,1,106064.0,60,34,0.8839,0.1768,0
793,120000.0,15.9,0.5,1,40655.0,48,29,0.3388,0.0847,0
626,120000.0,14.05,13.3,0,271953.0,24,52,2.2663,1.1331,1
654,276791.0,17.1,0.6,0,89889.0,36,51,0.3248,0.1083,0
559,120000.0,2.83,10.2,1,134987.0,12,28,1.1249,1.1249,0
767,120000.0,16.86,7.8,3,171807.0,36,34,1.4317,0.4772,0
716,120000.0,23.54,0.2,1,159445.0,12,45,1.3287,1.3287,1
844,120000.0,9.43,0.1,0,15124.0,24,35,0.126,0.063,0
562,163063.0,13.34,3.8,2,45512.0,48,38,0.2791,0.0698,0
612,120000.0,20.43,29.3,1,130374.0,48,23,1.0864,0.2716,0
673,120000.0,37.29,10.6,3,1027722.0,60,26,8.5643,1.7129,1
714,158836.0,16.84,1.9,2,77147.0,36,37,0.4857,0.1619,0
628,120000.0,18.69,2.4,1,120664.0,12,31,1.0055,1.0055,0
562,186219.0,9.01,2.5,1,477415.0,48,26,2.5637,0.6409,1
738,120000.0,18.56,6.6,0,285895.0,24,34,2.3825,1.1912,1
722,120000.0,22.76,2.1,2,228384.0,48,29,1.9032,0.4758,0
558,120000.0,17.73,0.8,1,179339.0,60,38,1.4945,0.2989,0
785,123850.0,4.14,6.9,2,35497.0,48,47,0.2866,0.0717,0
767,431889.0,19.6,3.1,3,45981.0,24,34,0.1065,0.0532,0
663,157771.0,10.38,0.4,1,78248.0,48,33,0.496,0.124,0
657,120000.0,1.25,7.8,4,118265.0,12,48,0.9855,0.9855,0
705,195120.0,9.54,4.4,5,427365.0,12,45,2.1903,2.1903,1
563,120000.0,29.31,3.4,3,167024.0,48,45,1.3919,0.348,1
653,225188.0,10.61,5.6,0,97822.0,24,21,0.4344,0.2172,0
434,160172.0,24.32,3.5,1,130019.0,24,33,0.8117,0.4059,1
737,120000.0,18.46,5.2,0,488744.0,48,32,4.0729,1.0182,1
493,120000.0,16.69,10.1,1,180243.0,24,29,1.502,0.751,1
800,173969.0,11.56,4.8,1,277623.0,12,48,1.5958,1.5958,1
616,120000.0,36.06,5.4,2,110494.0,12,32,0.9208,0.9208,1
628,120000.0,39.87,4.8,1,34821.0,12,24,0.2902,0.2902,0
587,120000.0,21.36,3.8,3,274640.0,60,40,2.2887,0.4577,1
621,120000.0,21.49,0.9,0,210706.0,36,37,1.7559,0.5853,1
791,120000.0,7.7,2.0,1,352921.0,12,28,2.941,2.941,1
401,371912.0,18.3,5.9,2,174081.0,48,48,0.4681,0.117,0
777,160005.0,18.36,2.8,0,1127950.0,60,43,7.0495,1.4099,1
683,367416.0,9.27,2.6,2,76606.0,48,43,0.2085,0.0521,0
529,167617.0,41.0,7.1,1,68194.0,24,42,0.4068,0.2034,0
542,182862.0,22.26,0.0,0,140529.0,36,48,0.7685,0.2562,0
817,322690.0,25.02,5.7,5,128539.0,60,36,0.3983,0.0797,0
555,123792.0,18.99,3.4,2,139234.0,24,25,1.1247,0.5624,1
534,120000.0,25.52,2.4,3,150455.0,24,35,1.2538,0.6269,1
763,183431.0,14.41,2.1,0,125856.0,12,21,0.6861,0.6861,0
683,236169.0,26.96,0.9,0,105231.0,48,27,0.4456,0.1114,0
556,120000.0,11.32,2.0,3,73680.0,24,54,0.614,0.307,0
671,120000.0,30.85,2.5,0,253945.0,24,26,2.1162,1.0581,1
547,120000.0,14.6,2.9,4,422273.0,24,26,3.5189,1.7595,1
760,162576.0,25.14,5.6,1,2000000.0,36,44,12.302,4.1007,1
756,159349.0,19.7,3.0,0,218630.0,60,46,1.372,0.2744,0
703,120000.0,9.15,8.0,1,401556.0,12,21,3.3463,3.3463,1
686,310818.0,37.94,5.1,2,193600.0,60,40,0.6229,0.1246,0
826,120000.0,17.11,1.1,0,286340.0,24,32,2.3862,1.1931,1
649,120000.0,21.1,1.6,1,153635.0,36,41,1.2803,0.4268,0
531,120000.0,29.27,0.4,0,129199.0,24,34,1.0767,0.5383,1
694,498320.0,31.73,14.6,1,134640.0,48,24,0.2702,0.0675,0
850,120000.0,33.6,10.9,0,742125.0,60,33,6.1844,1.2369,1
548,120000.0,12.83,0.4,0,677554.0,12,44,5.6463,5.6463,1
613,165770.0,12.4,4.3,1,83272.0,36,57,0.5023,0.1674,0
691,156605.0,17.13,16.1,2,242815.0,60,41,1.5505,0.3101,0
644,120000.0,34.31,6.9,2,131980.0,24,34,1.0998,0.5499,1
551,163467.0,42.75,3.4,2,683195.0,12,26,4.1794,4.1794,1
762,120000.0,26.19,1.4,0,62972.0,36,36,0.5248,0.1749,0
850,120000.0,3.26,1.6,1,404544.0,24,34,3.3712,1.6856,1
669,120000.0,41.46,6.7,1,176331.0,24,41,1.4694,0.7347,1
559,120000.0,24.47,7.6,1,36895.0,60,37,0.3075,0.0615,0
495,292020.0,14.92,3.8,2,757194.0,24,42,2.593,1.2965,1
675,264305.0,18.48,0.6,0,40751.0,24,34,0.1542,0.0771,0
760,120000.0,21.28,13.6,2,71960.0,36,55,0.5997,0.1999,0
697,267737.0,39.71,9.3,1,60199.0,24,43,0.2248,0.1124,0
649,120000.0,32.75,0.8,3,461064.0,48,30,3.8422,0.9605,1
591,120000.0,3.97,0.3,3,99933.0,48,48,0.8328,0.2082,0
540,120000.0,19.76,3.8,1,64194.0,12,26,0.5349,0.5349,0
733,120000.0,8.86,1.7,2,265777.0,48,29,2.2148,0.5537,0
741,120000.0,34.99,1.7,2,67045.0,48,29,0.5587,0.1397,0
495,196033.0,30.68,0.5,0,236218.0,60,51,1.205,0.241,1
808,120000.0,11.43,15.3,1,217905.0,48,36,1.8159,0.454,0
707,151371.0,21.91,8.9,0,199273.0,24,31,1.3165,0.6582,0
789,183291.0,37.89,0.6,1,34261.0,60,39,0.1869,0.0374,0
515,124606.0,29.25,10.5,1,412623.0,48,43,3.3114,0.8279,1
513,120000.0,17.19,5.7,1,525762.0,24,53,4.3813,2.1907,1
635,120000.0,15.55,2.0,0,347676.0,12,23,2.8973,2.8973,1
700,120000.0,21.24,10.2,1,298914.0,60,50,2.4909,0.4982,1
829,120000.0,41.04,4.6,3,141843.0,24,21,1.182,0.591,0
720,120000.0,12.75,9.4,0,647950.0,60,47,5.3996,1.0799,1
625,120000.0,29.78,3.2,0,53733.0,12,49,0.4478,0.4478,0
547,465163.0,5.97,3.5,0,26511.0,12,50,0.057,0.057,0
773,120000.0,25.34,1.7,1,441634.0,60,43,3.6803,0.7361,1
553,120000.0,4.7,2.5,3,40023.0,24,27,0.3335,0.1668,0
812,120503.0,26.01,4.2,1,392057.0,36,45,3.2535,1.0845,1
621,120000.0,29.75,14.7,0,52298.0,60,27,0.4358,0.0872,0
809,120000.0,11.99,4.6,1,271814.0,36,28,2.2651,0.755,0
717,140131.0,36.34,0.8,1,90054.0,24,33,0.6426,0.3213,0
636,213302.0,30.55,0.0,0,222978.0,48,34,1.0454,0.2613,0
598,120000.0,17.82,9.5,2,503363.0,60,40,4.1947,0.8389,1
615,120000.0,29.81,2.3,1,83278.0,12,31,0.694,0.694,0
692,127677.0,2.0,1.9,1,612633.0,48,41,4.7983,1.1996,1
657,156730.0,39.72,8.1,2,165039.0,24,24,1.053,0.5265,0
590,368085.0,5.17,14.5,0,178668.0,12,38,0.4854,0.4854,0
633,175154.0,10.03,6.9,4,420380.0,60,35,2.4001,0.48,1
657,120000.0,1.59,1.0,1,465399.0,24,48,3.8783,1.9392,1
437,120000.0,21.88,2.5,3,154427.0,60,49,1.2869,0.2574,1
695,120000.0,6.07,7.1,2,47744.0,48,36,0.3979,0.0995,0
552,120000.0,26.89,11.9,0,169426.0,60,21,1.4119,0.2824,0
534,146260.0,19.95,32.9,3,48844.0,12,23,0.334,0.334,0
481,120000.0,4.85,3.6,0,151637.0,60,49,1.2636,0.2527,0
470,120000.0,20.35,8.6,0,122853.0,48,36,1.0238,0.2559,0
514,120000.0,12.63,0.2,0,51337.0,48,55,0.4278,0.107,0
579,167130.0,27.83,1.7,1,80207.0,12,46,0.4799,0.4799,0
845,121905.0,8.2,2.3,0,452257.0,36,40,3.7099,1.2366,1
597,138855.0,15.08,18.6,2,125627.0,36,39,0.9047,0.3016,0
667,124213.0,13.71,0.0,3,112760.0,60,26,0.9078,0.1816,0
690,261937.0,22.71,1.8,1,250244.0,48,31,0.9554,0.2388,0
663,120000.0,12.14,13.3,0,604024.0,24,42,5.0335,2.5168,1
642,120000.0,36.31,1.8,1,102041.0,24,34,0.8503,0.4252,0
530,120000.0,29.32,1.3,1,415027.0,48,42,3.4586,0.8646,1
795,120000.0,23.51,6.5,1,162539.0,24,48,1.3545,0.6772,0
830,120000.0,40.57,6.8,2,763142.0,12,36,6.3595,6.3595,1
481,120000.0,3.01,3.2,0,382097.0,60,33,3.1841,0.6368,1
547,120000.0,28.41,14.7,0,121564.0,48,29,1.013,0.2533,0
622,120000.0,31.35,1.1,0,203150.0,60,46,1.6929,0.3386,1
553,120000.0,13.02,12.2,1,85733.0,12,45,0.7144,0.7144,0
700,160459.0,22.48,7.0,1,185399.0,24,59,1.1554,0.5777,0
577,120000.0,24.1,2.3,1,83943.0,48,39,0.6995,0.1749,0
850,120000.0,6.82,8.2,1,93753.0,12,37,0.7813,0.7813,0
769,120000.0,27.96,0.7,2,415171.0,12,42,3.4598,3.4598,1
671,120000.0,32.92,0.7,0,195370.0,60,35,1.6281,0.3256,0
752,208088.0,16.47,13.3,2,217629.0,48,29,1.0459,0.2615,0
760,120000.0,7.73,0.5,2,109371.0,60,38,0.9114,0.1823,0
593,120000.0,6.43,0.0,1,127076.0,60,42,1.059,0.2118,0
568,262519.0,12.08,2.5,0,122440.0,12,43,0.4664,0.4664,0
657,123279.0,35.73,0.5,1,101587.0,60,42,0.824,0.1648,0
736,120000.0,23.59,9.9,0,98534.0,24,48,0.8211,0.4106,0
663,120000.0,21.16,12.8,0,81468.0,24,43,0.6789,0.3394,0
492,125185.0,25.47,3.3,2,53900.0,12,40,0.4306,0.4306,0
569,120000.0,31.95,2.8,0,153194.0,60,25,1.2766,0.2553,1
642,253847.0,22.95,3.9,2,75998.0,24,40,0.2994,0.1497,0
642,120000.0,53.39,1.3,2,614410.0,36,36,5.1201,1.7067,1
847,120000.0,20.22,1.8,0,55815.0,36,26,0.4651,0.155,0
511,168970.0,35.3,0.5,1,117804.0,60,43,0.6972,0.1394,1
700,171986.0,39.92,3.0,3,292805.0,12,43,1.7025,1.7025,1
798,120000.0,24.85,4.7,1,29341.0,24,42,0.2445,0.1223,0
850,148125.0,15.7,13.3,1,302311.0,48,43,2.0409,0.5102,0
609,120000.0,13.1,6.7,0,84148.0,48,39,0.7012,0.1753,0
699,120000.0,17.35,6.4,3,68538.0,24,35,0.5711,0.2856,0
706,198589.0,18.49,1.8,3,259878.0,60,55,1.3086,0.2617,0
669,143658.0,30.04,11.0,2,284698.0,36,39,1.9818,0.6606,1
640,120000.0,13.1,14.7,2,67182.0,36,21,0.5598,0.1866,0
693,222219.0,11.59,13.5,0,124469.0,24,21,0.5601,0.2801,0
396,120000.0,6.16,0.2,1,427874.0,36,50,3.5656,1.1885,1
718,338150.0,37.78,4.6,0,114098.0,24,21,0.3374,0.1687,0
662,120000.0,20.81,5.2,1,72882.0,12,32,0.6073,0.6073,0
627,120000.0,3.93,1.7,1,147330.0,36,25,1.2277,0.4092,0
850,120000.0,17.27,24.4,1,151030.0,60,34,1.2586,0.2517,0
582,120000.0,11.5,1.7,2,132322.0,36,41,1.1027,0.3676,0
609,180565.0,26.76,1.2,1,233070.0,24,31,1.2908,0.6454,1
849,120000.0,0.05,3.3,0,97217.0,48,29,0.8101,0.2025,0
566,120000.0,13.21,2.0,1,269505.0,36,45,2.2459,0.7486,1
594,120000.0,7.54,12.9,3,121101.0,24,64,1.0092,0.5046,0
635,120000.0,15.74,2.9,1,51431.0,36,43,0.4286,0.1429,0
734,120000.0,25.19,2.6,2,580303.0,36,28,4.8359,1.612,1
670,120000.0,28.19,4.9,1,47418.0,36,46,0.3951,0.1317,0
520,120000.0,24.35,0.4,0,315732.0,48,55,2.6311,0.6578,1
596,120000.0,10.1,7.1,1,143048.0,24,48,1.1921,0.596,0
589,120000.0,8.33,7.3,2,165470.0,12,22,1.3789,1.3789,1
642,173899.0,8.73,3.2,2,81013.0,60,43,0.4659,0.0932,0
692,120000.0,14.2,15.6,0,110340.0,48,33,0.9195,0.2299,0
691,120000.0,3.08,4.3,2,307698.0,60,38,2.5642,0.5128,1
472,142640.0,5.23,5.9,2,67032.0,60,34,0.4699,0.094,0
756,120000.0,1.57,12.9,2,108846.0,12,45,0.9071,0.9071,0
675,162478.0,4.94,5.5,4,378966.0,36,34,2.3324,0.7775,1
788,120000.0,9.55,2.8,0,101837.0,12,52,0.8486,0.8486,0
694,120000.0,10.71,0.1,1,166540.0,60,37,1.3878,0.2776,0
760,120000.0,3.5,6.5,2,177789.0,48,35,1.4816,0.3704,0
696,120000.0,21.21,16.7,1,81124.0,60,43,0.676,0.1352,0
784,120000.0,27.99,3.2,0,228405.0,60,41,1.9034,0.3807,0
702,120000.0,36.9,2.1,1,153480.0,12,44,1.279,1.279,1
640,153985.0,30.76,3.7,1,85737.0,24,36,0.5568,0.2784,0
850,120000.0,12.14,6.5,1,269992.0,60,51,2.2499,0.45,0
738,120000.0,29.58,0.0,1,182803.0,24,47,1.5234,0.7617,1
707,120000.0,21.19,10.9,0,153935.0,36,37,1.2828,0.4276,0
522,120000.0,23.61,10.9,2,126957.0,60,46,1.058,0.2116,1
521,120000.0,11.24,3.9,0,50371.0,12,35,0.4198,0.4198,0
679,134103.0,7.08,0.7,2,143974.0,36,43,1.0736,0.3579,0
664,120000.0,14.76,5.6,0,27522.0,48,46,0.2294,0.0573,0
588,228582.0,5.83,0.7,0,293742.0,60,40,1.2851,0.257,0
664,120000.0,24.31,3.5,0,64609.0,12,29,0.5384,0.5384,0
808,120000.0,15.91,0.5,0,250585.0,60,26,2.0882,0.4176,0
719,120000.0,17.68,4.4,1,53008.0,12,40,0.4417,0.4417,0
535,120000.0,36.67,1.9,1,57712.0,12,30,0.4809,0.4809,0
638,147149.0,7.36,8.9,1,89918.0,24,48,0.6111,0.3055,0
569,371671.0,2.28,8.0,0,722950.0,60,22,1.9451,0.389,0
611,120000.0,23.6,32.4,1,114809.0,12,51,0.9567,0.9567,0
608,120502.0,14.25,1.5,1,621871.0,12,38,5.1607,5.1607,1
602,120000.0,20.44,0.3,2,235817.0,36,29,1.9651,0.655,1
524,129618.0,28.35,2.9,1,132273.0,60,33,1.0205,0.2041,1
637,120000.0,49.41,0.4,0,186910.0,36,35,1.5576,0.5192,1
593,120000.0,33.04,1.0,1,212649.0,24,42,1.7721,0.886,1
357,120000.0,16.15,4.5,1,232140.0,24,25,1.9345,0.9673,1
850,153168.0,9.19,4.5,0,469859.0,12,28,3.0676,3.0676,1
758,180662.0,21.05,0.2,1,174424.0,12,34,0.9655,0.9655,0
612,120000.0,9.55,2.9,0,265889.0,12,37,2.2157,2.2157,1
651,120000.0,24.47,3.8,1,779154.0,60,45,6.4929,1.2986,1
532,256200.0,42.58,1.6,1,46392.0,60,40,0.1811,0.0362,0
819,120000.0,53.21,10.3,0,148355.0,48,34,1.2363,0.3091,0
839,120000.0,22.57,0.9,0,308944.0,12,40,2.5745,2.5745,1
665,129967.0,12.32,1.5,1,53698.0,36,39,0.4132,0.1377,0
752,120000.0,19.31,0.9,0,74869.0,48,35,0.6239,0.156,0
667,178647.0,17.72,0.6,0,76703.0,60,39,0.4294,0.0859,0
516,120000.0,6.51,10.6,0,221116.0,60,21,1.8426,0.3685,0
608,141808.0,21.0,1.6,0,247876.0,12,47,1.748,1.748,1
663,228868.0,11.45,6.4,2,80355.0,36,43,0.3511,0.117,0
604,120000.0,16.48,2.8,0,229285.0,36,52,1.9107,0.6369,1
628,120000.0,22.58,5.1,0,96876.0,24,29,0.8073,0.4037,0
640,120000.0,39.91,13.2,3,444473.0,12,43,3.7039,3.7039,1
641,248334.0,37.95,9.3,0,245013.0,60,21,0.9866,0.1973,0
655,120000.0,12.52,0.4,0,292943.0,12,21,2.4412,2.4412,1
543,120000.0,25.34,9.3,1,580211.0,12,35,4.8351,4.8351,1
578,131516.0,35.78,3.0,3,283160.0,24,32,2.153,1.0765,1
521,120000.0,11.55,2.2,1,103178.0,24,48,0.8598,0.4299,0
747,120000.0,23.57,5.6,1,179692.0,48,49,1.4974,0.3744,0
439,120000.0,11.57,15.0,2,57008.0,12,50,0.4751,0.4751,0
765,372726.0,20.34,0.5,2,67324.0,60,43,0.1806,0.0361,0
788,120000.0,23.03,7.3,1,262149.0,24,44,2.1846,1.0923,1
